400
0,24,0,0,0,0,0,77,26,41,16,0,34,0,0,37,0,0,86,0,0,0,18,0,0,0,0,0,83,63,0,0,86,80,47,82,0,0,0,73,68,8,19,0,5,42,18,0,0,0,0,30,0,25,0,59,13,47,18,0,0,47,0,0,79,0,0,0,0,67,0,0,0,0,89,0,12,0,0,70,0,57,0,0,0,0,51,0,0,0,0,0,0,88,0,0,0,0,0,0,27,3,0,0,0,62,0,0,39,0,0,30,0,35,0,89,13,0,83,0,20,29,0,89,0,0,0,69,0,55,23,44,28,82,0,0,77,90,0,74,0,15,0,0,0,0,0,84,68,7,0,0,23,0,0,0,0,0,37,0,32,28,8,37,0,79,0,58,62,0,87,0,0,0,30,0,84,75,0,0,57,0,33,0,0,0,14,0,36,7,0,14,0,0,14,0,0,0,0,0,7,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,27,0,0,0,32,0,0,83,77,0,0,0,73,7,86,0,0,10,0,55,0,75,0,26,0,0,0,0,0,58,58,58,0,0,0,0,0,0,0,0,0,0,40,46,0,0,0,0,0,0,88,0,0,0,40,0,0,0,81,17,0,0,50,28,0,0,0,0,80,0,0,25,0,76,33,0,3,0,12,0,44,0,0,70,0,86,15,32,6,77,0,32,29,0,0,0,0,73,73,0,0,67,0,0,0,0,56,0,78,0,0,0,47,73,0,0,42,0,17,0,0,64,0,0,0,0,0,49,0,0,15,0,42,0,0,0,0,58,0,90,0,37,90,0,21,1,27,0,31,42,0,40,0,0,0,1,0,0,0,84,0,47,0,33,0,0,0,76,35,28,0,0,0,0,0,74,82,0,0,0
0,0,0,0,0,12,0,0,0,0,0,62,6,81,71,0,0,0,54,77,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,49,0,0,32,0,0,0,0,0,0,0,0,0,0,24,75,90,0,0,24,47,38,27,0,0,0,0,0,28,87,86,0,0,0,0,0,74,0,0,0,0,0,0,0,56,5,0,22,45,0,0,0,0,0,0,0,29,0,85,42,11,0,0,27,0,0,87,46,14,64,0,0,0,0,0,0,0,0,11,32,64,0,1,51,0,0,0,0,0,86,85,0,0,0,74,21,0,0,18,85,0,90,0,0,0,35,78,0,89,0,49,75,0,0,0,44,0,86,0,50,17,0,0,0,0,52,0,0,0,62,0,0,0,19,59,0,0,0,0,66,5,21,0,10,0,0,0,85,75,11,0,0,63,0,78,6,0,0,0,0,0,0,87,23,42,0,0,1,0,0,0,0,0,0,42,0,37,50,0,53,48,73,0,83,1,0,63,0,0,0,53,0,0,28,0,3,0,0,0,0,0,0,0,0,60,0,0,7,0,13,0,0,64,0,79,59,0,0,0,0,0,0,0,76,44,0,87,0,0,0,9,15,40,0,65,0,89,0,78,63,0,0,0,0,0,0,0,74,0,25,45,69,55,5,0,0,0,0,46,0,0,0,0,0,66,10,86,0,0,28,40,58,69,0,80,0,0,88,0,0,0,58,55,0,0,0,64,0,0,0,3,62,0,0,0,11,0,0,66,35,0,0,0,49,46,0,61,51,0,65,0,0,0,39,46,0,72,11,65,0,0,0,57,3,7,0,43,7,62,87,0,0,27,0,0,0,0,81,26,0,0,47,0,0,0,0,79,0,0,77,0,0,63,0,44,10,16,28,0,0,0,0,0,0,0
0,63,0,0,0,0,0,72,0,0,75,0,0,72,0,56,18,0,0,6,6,83,0,70,87,0,0,0,0,87,17,0,0,90,47,0,0,65,0,22,6,0,21,0,0,25,66,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,90,0,0,0,0,0,75,0,10,30,0,32,0,63,30,87,0,0,72,0,25,87,45,29,0,58,0,43,0,86,0,0,0,0,81,0,0,0,0,44,53,0,77,0,0,3,0,0,80,65,15,0,0,0,0,22,0,45,0,0,0,0,0,24,0,20,64,0,16,1,13,15,0,0,49,0,0,54,73,6,0,67,21,0,49,0,46,85,0,32,0,0,0,71,0,0,23,18,58,20,0,78,0,41,0,0,0,0,0,0,57,24,0,0,56,0,0,0,0,0,0,0,74,69,0,47,36,28,0,0,7,0,0,0,17,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,48,20,46,60,0,17,0,0,26,0,0,46,0,0,0,0,10,0,81,0,70,0,0,75,75,19,0,0,0,0,85,38,12,0,0,57,0,36,0,0,0,0,0,85,0,0,0,0,0,0,0,47,29,0,71,0,0,0,74,7,2,0,0,0,0,0,62,0,0,85,82,70,0,0,0,0,84,0,40,0,0,45,22,0,60,0,76,1,76,0,78,0,42,0,0,0,24,0,32,0,0,0,0,87,32,8,0,0,0,0,87,0,0,21,0,62,0,60,31,64,23,0,0,0,5,0,14,0,12,39,0,0,0,46,0,0,59,0,72,0,56,84,0,0,6,0,24,0,76,0,2,0,0,44,0,0,0,0,0,23,0,70,76,0,81,84,0,40,47,0,0,0,39,0,49,0,24,66,0,0
0,0,0,0,24,0,0,0,0,0,53,9,0,6,88,0,0,61,0,0,84,54,46,0,0,0,0,0,0,0,79,70,0,25,0,79,0,0,76,0,86,0,36,0,0,0,37,0,0,0,0,0,23,0,0,0,0,51,73,0,47,10,0,0,0,86,0,80,0,80,0,0,0,0,0,0,0,80,0,0,76,0,22,0,79,16,0,0,30,0,0,59,0,0,13,0,0,0,33,82,72,0,20,0,0,0,0,0,9,0,0,0,0,0,56,0,90,0,73,56,0,0,0,0,84,0,0,25,0,21,0,0,44,0,61,0,5,0,45,9,0,84,30,0,79,0,0,0,79,0,0,0,80,26,67,11,0,0,71,0,0,70,0,0,25,82,19,0,0,0,0,9,0,0,0,32,0,0,0,0,61,0,0,90,0,0,0,4,0,54,0,0,0,0,6,0,0,35,0,0,78,0,0,17,7,21,0,88,51,0,0,0,0,0,38,63,0,0,0,0,49,44,0,0,78,0,20,0,0,0,64,34,0,0,0,0,0,0,0,15,0,0,0,0,0,35,53,0,0,24,0,0,0,0,73,22,42,0,0,7,72,0,0,76,71,50,38,0,85,7,4,0,0,14,0,10,0,79,80,0,68,0,54,33,23,0,56,18,1,41,0,33,60,11,76,0,0,39,0,0,89,90,0,0,0,0,0,0,0,47,0,0,0,88,0,0,42,50,19,0,0,0,26,30,70,0,77,0,0,67,76,0,0,83,0,0,30,12,0,0,1,0,0,0,0,35,0,0,61,4,35,31,84,0,0,12,0,0,83,0,0,0,0,0,4,0,0,9,18,0,0,90,32,68,72,0,83,0,73,0,19,0,16,11,0,0,0,0,89,18,0,0,0,89,0,0,0,31,0,0
85,0,0,0,0,0,0,0,20,4,45,0,0,0,81,17,0,0,80,0,18,42,0,0,75,21,0,42,0,0,0,0,54,0,0,15,0,35,51,69,15,0,0,0,0,0,0,16,0,76,67,80,0,0,0,0,0,23,48,0,0,0,0,32,0,0,0,0,41,42,52,46,0,0,66,58,0,0,23,0,0,85,0,0,68,0,90,25,0,29,79,0,41,0,0,84,55,0,0,0,22,4,0,30,53,23,47,0,0,0,0,0,35,0,0,0,0,0,0,0,0,60,43,0,0,38,0,28,26,42,0,0,89,22,0,0,7,0,5,0,0,60,0,20,0,0,84,16,0,0,0,0,0,75,0,0,3,0,0,0,0,0,40,10,0,0,0,40,0,10,0,36,36,0,0,54,33,0,0,3,81,0,0,6,0,0,50,0,22,0,0,26,0,72,0,44,44,45,25,0,0,0,41,0,47,0,0,0,16,0,3,0,9,90,0,36,0,6,0,0,0,0,61,0,0,0,0,49,0,28,0,0,0,0,88,0,0,73,85,9,20,0,72,0,19,0,7,82,76,88,0,76,73,0,0,0,0,35,22,0,46,86,0,0,15,0,0,35,57,0,0,0,0,0,0,0,0,0,16,0,13,0,87,0,0,89,0,60,0,0,25,0,0,37,30,33,72,24,71,87,0,74,0,0,4,38,52,0,0,26,0,0,84,28,49,61,0,0,0,16,0,51,87,58,0,0,0,59,76,18,3,0,0,0,0,0,0,13,20,0,0,0,89,0,0,75,50,0,0,70,51,68,0,5,0,0,72,60,0,0,0,59,34,0,26,0,28,0,0,0,0,0,0,43,0,0,58,0,0,0,0,0,0,0,25,46,0,0,0,0,0,81,0,54,0,41,0,0,0,34
38,35,58,50,31,0,33,0,0,0,0,0,17,41,0,0,0,0,0,90,0,70,0,0,0,0,0,0,65,0,27,90,0,0,0,0,48,48,45,23,0,12,0,0,90,0,0,11,0,0,43,29,21,0,73,18,0,24,0,0,0,0,63,0,4,0,0,0,84,0,0,26,0,32,12,89,0,43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,0,83,0,57,76,37,64,0,0,0,49,0,0,58,0,0,29,1,0,0,0,77,0,47,0,0,0,0,20,0,0,31,0,0,0,6,48,0,41,0,0,0,0,85,0,12,0,0,0,14,15,0,0,0,0,46,0,81,0,31,0,28,62,90,0,38,0,41,61,16,0,0,67,39,0,17,45,25,0,85,63,40,0,0,0,60,0,0,74,63,40,0,0,0,0,0,0,0,0,0,0,1,0,59,0,28,0,61,40,0,0,55,0,0,0,18,0,77,0,0,15,54,0,23,0,0,0,29,4,28,0,0,0,0,67,0,0,0,64,33,22,0,74,0,15,3,29,0,0,53,0,29,0,0,0,0,44,0,25,40,0,61,1,0,78,0,0,0,0,71,9,37,0,74,0,0,0,0,0,56,15,0,0,43,23,0,63,0,0,0,55,0,58,44,0,8,51,0,74,21,0,0,72,23,0,35,0,0,64,0,33,21,0,0,9,3,21,22,28,0,14,0,0,0,0,0,0,0,0,45,0,40,0,42,0,0,0,45,0,0,0,0,0,86,0,10,0,25,0,0,0,0,0,31,0,80,0,31,65,3,0,0,47,0,0,1,0,0,0,0,15,0,51,0,81,0,0,42,0,0,0,0,0,54,0,30,0,45,40,0,0,68,0,0,51,59,4,0,55,0,0,39,0,12,0,77,0
76,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,8,77,0,60,0,62,0,0,79,0,84,0,59,0,0,85,0,0,0,0,0,0,52,0,0,34,0,87,0,0,0,0,0,0,0,10,21,71,33,0,66,0,0,0,0,65,19,0,58,3,0,0,0,37,0,0,53,0,0,47,60,87,83,0,37,0,0,90,0,0,0,0,0,74,70,64,6,0,5,0,0,0,33,0,0,0,26,18,0,0,87,0,45,0,0,29,0,67,0,17,0,90,0,0,0,79,70,83,0,0,35,0,0,22,28,45,15,0,0,0,0,0,32,40,0,0,26,0,0,0,0,0,0,0,44,65,26,0,0,0,0,22,90,0,0,0,0,49,17,65,30,37,0,0,90,0,0,30,4,0,0,0,0,26,0,73,8,0,0,31,0,68,0,0,87,0,0,28,0,0,0,0,0,57,5,0,0,31,0,61,62,0,0,0,29,0,60,72,0,15,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,62,77,0,0,0,0,0,0,0,0,56,0,0,0,0,88,0,0,0,59,0,56,0,0,39,4,0,0,0,45,19,0,0,69,0,0,0,0,0,0,0,73,0,0,0,83,28,0,3,48,21,0,0,86,0,70,0,0,0,14,0,0,0,0,56,0,0,0,0,0,0,83,0,0,0,80,31,0,86,0,80,0,59,89,0,45,0,70,88,0,0,0,0,0,58,61,22,2,30,0,0,0,0,0,79,0,5,0,55,0,40,61,0,68,45,65,0,1,76,61,0,32,29,0,57,8,0,0,0,0,0,6,12,0,0,81,46,0,80,22,0,80,0,0,0,0,90,0,10,0,0,0,0,81,0,0,57,29,0,0,0,0,42,0,0,0,28
0,0,0,56,0,0,0,0,0,0,25,47,0,3,0,47,0,31,42,58,28,0,32,0,89,0,55,12,8,0,0,0,0,0,0,0,0,0,54,0,0,18,0,0,0,0,0,0,0,0,0,0,0,22,0,25,0,43,0,0,0,0,3,13,69,0,71,0,0,77,29,0,76,24,0,0,19,75,25,45,65,88,0,0,0,0,89,0,0,11,34,0,5,0,0,0,0,27,0,23,0,0,0,0,0,41,0,33,0,0,67,0,0,12,66,0,14,0,0,3,0,28,4,60,0,8,75,4,52,12,0,0,0,21,0,0,68,0,33,0,0,3,69,54,0,0,0,56,0,19,18,0,31,0,0,0,64,0,58,0,0,44,0,23,0,49,0,0,21,0,0,0,0,0,0,0,56,0,0,0,0,90,0,0,0,21,0,72,10,38,85,78,0,27,0,23,0,61,0,0,64,0,0,71,3,68,0,0,0,24,0,0,0,0,0,84,32,50,83,0,0,0,0,21,7,0,0,0,0,0,58,52,28,0,0,24,0,0,0,83,0,0,0,33,0,0,30,0,0,11,82,0,18,0,82,0,0,34,0,0,0,0,42,0,0,0,0,77,0,8,0,0,20,1,0,0,51,35,87,39,0,1,0,0,0,78,52,90,50,0,0,0,0,17,64,0,88,31,0,67,85,0,87,12,75,0,77,0,35,38,0,29,0,0,0,0,0,0,8,0,8,0,0,46,0,34,45,0,0,26,0,19,0,76,0,0,88,0,0,4,33,0,0,0,0,44,63,32,0,0,0,66,0,9,0,0,41,0,0,76,0,19,43,0,0,39,21,0,0,36,48,13,0,0,0,0,86,0,0,0,0,51,74,14,0,73,0,0,0,0,0,22,0,27,0,0,0,43,0,57
0,0,0,5,74,0,0,0,0,27,0,17,49,0,64,49,64,59,0,0,0,0,0,0,0,0,0,0,0,0,43,88,0,10,80,0,28,0,61,0,0,0,0,49,0,0,0,59,0,0,0,31,7,0,0,0,0,0,27,55,0,0,0,28,0,55,0,0,0,84,0,0,0,57,0,0,0,0,74,0,87,0,0,90,0,63,0,0,0,48,3,57,58,0,28,0,0,0,0,21,1,40,44,0,0,81,0,88,0,0,86,53,0,8,0,65,62,36,0,0,0,0,73,73,0,54,0,0,54,0,0,22,85,0,0,0,33,13,57,0,0,0,0,0,0,84,10,0,0,21,0,0,0,55,46,0,7,0,0,0,0,0,0,0,0,0,0,0,8,0,55,62,0,35,0,0,0,0,0,0,0,58,50,0,0,61,0,0,5,0,79,4,28,30,0,0,0,17,0,0,76,81,0,90,0,69,0,33,17,0,0,0,47,45,0,0,0,0,76,55,0,34,0,15,38,73,0,0,52,7,0,5,0,0,62,0,0,46,90,0,0,5,0,79,0,51,0,70,0,0,0,0,72,0,0,44,0,0,84,0,0,0,0,0,68,54,0,0,0,49,0,0,66,0,0,17,0,70,0,0,0,0,6,0,0,0,0,0,62,0,0,0,22,58,0,0,49,0,35,0,53,0,0,85,11,71,0,59,0,0,14,0,0,27,0,25,0,0,0,0,0,71,0,6,0,0,84,51,8,33,13,31,0,28,0,0,0,0,0,0,0,42,0,66,60,0,68,0,0,84,0,0,0,0,60,17,0,0,0,64,0,0,0,0,70,59,38,5,56,0,38,59,80,0,66,0,41,0,21,0,0,0,0,0,0,0,2,0,0,69,0,0,0,0,0,20,50,0,65,0
41,31,63,0,0,0,0,33,0,0,0,76,0,0,62,58,0,0,56,84,0,36,69,0,0,0,0,0,0,0,57,0,13,5,0,0,0,70,37,0,4,0,31,0,0,8,0,0,0,42,35,68,0,77,14,0,0,43,0,8,0,0,0,71,0,0,0,56,31,1,69,0,0,0,4,9,0,86,0,46,83,50,49,0,0,49,81,55,32,64,0,0,88,0,75,0,89,0,0,0,24,0,44,89,0,0,0,36,0,78,70,86,41,0,0,0,20,0,0,82,68,0,87,11,47,28,54,70,0,0,0,0,43,0,38,0,0,0,34,0,0,0,62,0,0,5,14,0,19,39,0,0,0,28,0,54,0,0,0,0,0,0,0,64,0,0,0,72,0,0,0,0,0,2,47,60,0,60,0,77,19,57,6,0,15,0,19,86,0,0,0,0,0,0,0,0,55,0,28,0,0,34,0,0,82,68,83,70,21,60,0,26,0,0,0,0,0,0,0,43,0,0,0,62,45,37,0,6,0,0,0,0,0,87,21,16,0,39,0,0,25,0,60,0,0,0,0,89,0,0,65,70,13,43,0,44,0,0,0,0,0,0,54,0,37,80,0,35,0,0,2,78,75,0,0,0,54,11,0,72,0,0,0,0,0,0,0,0,0,0,66,72,0,0,18,0,0,0,0,0,21,84,0,0,80,72,0,0,70,73,83,61,0,57,0,43,0,84,0,25,0,14,13,0,48,0,87,0,24,40,0,0,54,52,15,0,0,7,86,0,87,0,0,29,61,0,0,0,83,0,51,26,0,20,0,0,66,28,67,7,0,28,0,0,0,0,0,0,0,0,28,0,6,0,0,65,0,0,0,0,45,67,0,29,0,0,0,0,0,0,84,45,34,44,47,0,0,72,0,69
